time,windspeed_x,windspeed_y,windspeed_z,static_pressure,temperature_celsius,atmospheric_pressure_hPa
10.300477027893066,-0.03,-0.39,3.85,0.46,29.57,998.94
10.305362939834595,0.05,-0.4,3.96,0.33,29.57,998.94
10.31032919883728,0.12,-0.39,3.91,0.38,29.57,998.94
10.315417051315308,0.44,-0.27,3.91,0.38,29.57,998.94
10.320393085479736,0.35,-0.38,3.61,0.42,29.57,998.94
10.325358867645264,0.23,-0.23,3.75,0.45,29.57,998.94
10.330243825912476,0.25,-0.32,3.88,0.33,29.57,998.94
10.33538007736206,0.12,-0.45,3.82,0.3,29.57,998.94
10.34033989906311,0.07,-0.44,3.66,0.5,29.57,998.94
10.345480918884277,-0.04,-0.54,3.88,0.29,29.57,998.94
10.35037112236023,-0.05,-0.48,3.96,0.27,29.57,998.94
10.35533595085144,0.07,-0.42,3.92,0.46,29.57,998.94
10.360410928726196,0.36,-0.28,3.7,0.48,29.57,998.94
10.365293025970459,0.21,-0.34,3.52,0.46,29.57,998.94
10.370343923568726,-0.02,-0.58,3.47,0.34,29.57,998.94
10.375362157821655,0.09,-0.59,3.69,0.17,29.57,998.94
10.380445957183838,0.06,-0.31,3.78,0.51,29.57,998.94
10.385340929031372,0.28,-0.25,3.91,0.19,29.57,998.94
10.390329837799072,0.46,-0.15,3.69,0.44,29.57,998.94
10.39533281326294,0.14,-0.11,3.94,0.25,29.57,998.94
10.400482177734375,-0.03,-0.39,3.95,0.28,29.57,998.94
10.405580043792725,-0.09,-0.45,3.78,0.21,29.6,998.94
10.410421133041382,-0.12,-0.37,3.75,0.23,29.6,998.94
10.415310859680176,0.07,-0.36,3.63,0.18,29.6,998.94
10.420385122299194,-0.03,-0.24,3.67,0.41,29.6,998.94
10.4254310131073,-0.08,-0.19,3.69,0.18,29.6,998.94
10.430346965789795,0.14,-0.36,3.7,0.13,29.6,998.94
10.435364961624146,0.07,-0.23,3.59,0.11,29.6,998.94
10.440295934677124,0.05,-0.28,3.7,0.21,29.6,998.94
10.445384979248047,0.11,-0.13,3.82,-0.04,29.6,998.94
10.450380086898804,0.18,-0.2,3.89,-0.17,29.6,998.94
10.455453872680664,0.04,-0.42,3.54,-0.05,29.6,998.94
10.460104942321777,0.17,-0.34,3.54,0.02,29.6,998.94
10.46518087387085,0.35,-0.25,3.61,0.14,29.6,998.94
10.47025203704834,0.27,-0.28,3.58,-0.15,29.6,998.94
10.475417852401733,0.15,-0.17,3.72,-0.08,29.6,998.94
10.480445861816406,0.02,-0.23,3.86,-0.14,29.6,998.94
10.485252857208252,0.08,-0.48,3.85,-0.3,29.6,998.94
10.490540981292725,0.26,-0.34,3.66,-0.28,29.6,998.94
10.495129108428955,0.02,-0.45,3.59,-0.39,29.6,998.94
10.50019097328186,-0.04,-0.36,3.85,-0.26,29.6,998.94
10.50536298751831,0.0,-0.36,4.02,-0.13,29.6,998.94
10.5104398727417,-0.17,-0.43,3.93,-0.22,29.6,998.94
10.515514850616455,-0.07,-0.48,3.86,-0.24,29.6,998.94
10.520426988601685,-0.01,-0.35,3.82,-0.16,29.6,998.94
10.525393009185791,-0.06,-0.28,3.69,-0.09,29.6,998.94
10.530457019805908,0.09,-0.42,3.67,-0.13,29.6,998.94
10.53533387184143,0.1,-0.33,3.57,0.01,29.6,998.94
10.540402889251709,0.21,-0.31,3.85,0.11,29.6,998.94
10.545377969741821,0.05,-0.21,3.8,-0.01,29.6,998.94
10.550237894058228,-0.17,-0.46,3.71,-0.03,29.6,998.94
10.555396795272827,-0.14,-0.61,3.86,0.07,29.6,998.94
10.560395956039429,-0.21,-0.67,3.88,0.2,29.6,998.94
10.565199851989746,-0.01,-0.68,3.87,0.09,29.6,998.94
10.570329904556274,-0.01,-0.59,3.79,0.15,29.6,998.94
10.575407981872559,-0.02,-0.22,3.86,0.33,29.6,998.94
10.580381870269775,-0.06,-0.3,3.68,0.29,29.6,998.94
10.585344076156616,0.18,-0.32,3.82,0.27,29.6,998.94
10.590441942214966,0.08,-0.27,3.92,0.2,29.6,998.94
10.595417976379395,-0.07,-0.43,3.78,0.23,29.6,998.94
10.600523948669434,-0.06,-0.46,3.84,0.25,29.6,998.94
10.605417013168335,-0.02,-0.4,3.73,0.5,29.57,998.94
10.610349178314209,-0.17,-0.57,3.84,0.2,29.57,998.94
10.61553406715393,-0.25,-0.49,3.82,0.44,29.57,998.94
10.620419979095459,-0.2,-0.46,3.85,0.37,29.57,998.94
10.625410079956055,-0.12,-0.44,3.94,0.33,29.57,998.94
10.630425214767456,-0.05,-0.37,3.77,0.44,29.57,998.94
10.635363101959229,-0.0,-0.36,3.79,0.27,29.57,998.94
10.640367984771729,-0.03,-0.36,3.74,0.31,29.57,998.94
10.645289897918701,0.14,-0.59,3.8,0.11,29.57,998.94
10.650398969650269,-0.03,-0.53,3.96,0.25,29.57,998.94
10.655412912368774,-0.1,-0.44,3.99,0.33,29.57,998.94
10.66051197052002,-0.22,-0.51,4.11,0.15,29.57,998.94
10.66535997390747,-0.15,-0.53,4.03,0.2,29.57,998.94
10.670369148254395,-0.23,-0.67,4.0,0.06,29.57,998.94
10.675395965576172,-0.18,-0.64,3.91,0.22,29.57,998.94
10.680378913879395,-0.16,-0.67,3.79,0.18,29.57,998.94
10.685440063476562,-0.27,-0.48,3.8,0.13,29.57,998.94
10.690356016159058,-0.17,-0.51,3.82,0.12,29.57,998.94
10.695353984832764,-0.18,-0.48,3.77,0.09,29.57,998.94
10.700464963912964,0.09,-0.47,3.77,0.14,29.57,998.94
10.705356121063232,0.08,-0.32,3.76,0.06,29.57,998.94
10.710367918014526,0.04,-0.15,3.88,-0.13,29.57,998.94
10.715375900268555,0.01,-0.41,3.74,-0.23,29.57,998.94
10.72018313407898,-0.13,-0.35,3.74,0.02,29.57,998.94
10.725357055664062,0.03,-0.54,3.82,0.01,29.57,998.94
10.730346918106079,-0.13,-0.17,3.81,-0.03,29.57,998.94
10.735406160354614,-0.13,-0.2,3.79,-0.14,29.57,998.94
10.740323066711426,-0.02,-0.32,3.97,-0.25,29.57,998.94
10.74540400505066,0.06,-0.28,3.92,0.07,29.57,998.94
10.750168085098267,0.04,-0.29,3.63,-0.17,29.57,998.94
10.755528926849365,-0.25,-0.46,3.82,-0.11,29.57,998.94
10.76038408279419,-0.11,-0.44,3.94,-0.12,29.57,998.94
10.765417098999023,-0.14,-0.48,3.89,0.08,29.57,998.94
10.770340204238892,-0.08,-0.52,3.67,0.12,29.57,998.94
10.775343894958496,-0.13,-0.68,3.61,0.04,29.57,998.94
10.78037405014038,-0.11,-0.67,3.74,0.06,29.57,998.94
10.78549313545227,-0.16,-0.52,3.81,0.1,29.57,998.94
10.790373802185059,-0.07,-0.43,3.99,0.07,29.57,998.94
10.795406103134155,-0.12,-0.4,4.09,0.17,29.57,998.94
10.800425052642822,0.05,-0.33,4.05,0.2,29.57,998.94
10.80561113357544,-0.02,-0.36,4.11,0.09,29.57,998.94
10.810359001159668,0.03,-0.45,4.13,0.13,29.57,998.94
10.815346956253052,0.21,-0.3,3.85,0.19,29.57,998.94
10.820478916168213,0.15,-0.25,3.84,0.12,29.57,998.94
10.825354099273682,-0.08,-0.45,3.85,0.02,29.57,998.94
10.830478191375732,-0.07,-0.48,3.86,0.18,29.57,998.94
10.835488080978394,-0.03,-0.47,3.76,0.27,29.57,998.94
10.840378999710083,-0.06,-0.3,3.82,0.3,29.57,998.94
10.845102071762085,-0.07,-0.48,3.65,0.31,29.57,998.94
10.850547075271606,-0.03,-0.4,3.63,0.23,29.57,998.94
10.855363845825195,-0.09,-0.38,3.7,0.2,29.57,998.94
10.860334873199463,0.01,-0.57,3.74,0.16,29.57,998.94
10.8651762008667,-0.11,-0.37,3.85,0.27,29.57,998.94
10.870562076568604,-0.24,-0.45,3.78,0.29,29.57,998.94
10.875339031219482,-0.24,-0.58,3.85,0.23,29.57,998.94
10.880367994308472,-0.18,-0.53,3.86,0.33,29.57,998.94
10.885401010513306,-0.03,-0.61,3.86,0.28,29.57,998.94
10.890506029129028,-0.0,-0.54,3.98,0.36,29.57,998.94
10.89537000656128,0.08,-0.5,3.87,0.35,29.57,998.94
10.900357007980347,0.03,-0.6,3.98,0.15,29.57,998.94
10.905277967453003,0.17,-0.36,4.02,0.21,29.57,998.94
10.91023588180542,0.16,-0.45,3.96,0.32,29.57,998.94
10.915085077285767,0.1,-0.33,4.1,0.27,29.57,998.94
10.920042991638184,-0.0,-0.48,4.17,0.19,29.57,998.94
10.925076007843018,0.03,-0.58,4.1,0.36,29.57,998.94
10.930114030838013,0.01,-0.65,4.05,0.39,29.57,998.94
10.935198068618774,-0.19,-0.57,4.03,0.45,29.57,998.94
10.940093994140625,-0.05,-0.48,3.95,0.4,29.57,998.94
10.94535207748413,-0.02,-0.44,3.94,0.34,29.57,998.94
10.950397968292236,0.01,-0.41,3.92,0.4,29.57,998.94
10.955491065979004,0.1,-0.37,3.79,0.41,29.57,998.94
10.960368871688843,0.02,-0.47,3.73,0.5,29.57,998.94
10.965366125106812,-0.19,-0.52,3.79,0.26,29.57,998.94
10.970438957214355,-0.07,-0.58,4.07,0.21,29.57,998.94
10.975237846374512,-0.03,-0.57,4.13,0.31,29.57,998.94
10.98036789894104,-0.15,-0.39,3.87,0.53,29.57,998.94
10.985185146331787,0.01,-0.5,3.83,0.29,29.57,998.94
10.990278959274292,0.11,-0.43,3.75,0.54,29.57,998.94
10.995161056518555,0.15,-0.27,4.0,0.31,29.57,998.94
11.000502109527588,0.04,-0.47,4.11,0.14,29.57,998.94
11.006155014038086,0.15,-0.36,3.93,0.3,29.57,999.89
11.010340213775635,0.21,-0.41,3.72,0.62,29.57,999.89
11.015414953231812,0.12,-0.42,3.71,0.33,29.57,999.89
11.020474910736084,0.16,-0.44,3.59,0.41,29.57,999.89
11.025317907333374,-0.02,-0.42,3.71,0.32,29.57,999.89
11.030354022979736,-0.01,-0.53,3.87,0.27,29.57,999.89
11.035150051116943,0.11,-0.65,3.88,0.38,29.57,999.89
11.040310144424438,0.24,-0.45,3.85,0.36,29.57,999.89
11.045306921005249,0.08,-0.1,3.93,0.43,29.57,999.89
11.04965090751648,0.31,-0.29,4.03,0.37,29.57,999.89
11.054734945297241,0.31,-0.29,4.03,0.37,29.57,999.89
11.060343980789185,0.17,-0.35,3.8,0.48,29.57,999.89
11.065082788467407,-0.04,-0.5,3.79,0.34,29.57,999.89
11.070521116256714,-0.06,-0.38,3.72,0.36,29.57,999.89
11.075346946716309,-0.17,-0.41,3.64,0.4,29.57,999.89
11.080322980880737,-0.01,-0.29,3.88,0.45,29.57,999.89
11.08533787727356,0.32,-0.22,3.77,0.51,29.57,999.89
11.090343952178955,0.22,-0.13,3.85,0.57,29.57,999.89
11.09539794921875,0.16,-0.36,4.14,0.49,29.57,999.89
11.100337982177734,0.03,-0.36,4.08,0.55,29.57,999.89
11.105360984802246,-0.07,-0.33,4.15,0.57,29.57,999.89
11.11034083366394,-0.05,-0.29,3.99,0.61,29.57,999.89
11.115287065505981,-0.02,-0.2,4.0,0.69,29.57,999.89
11.12036681175232,0.03,-0.19,3.99,0.59,29.57,999.89
11.125333070755005,-0.07,-0.41,3.88,0.62,29.57,999.89
11.130315065383911,-0.02,-0.46,3.85,0.47,29.57,999.89
11.135247945785522,-0.02,-0.3,3.85,0.62,29.57,999.89
11.140338897705078,-0.02,-0.26,3.69,0.54,29.57,999.89
11.14523196220398,-0.05,-0.34,3.77,0.58,29.57,999.89
11.150322914123535,0.09,-0.28,3.7,0.6,29.57,999.89
11.15532898902893,0.17,-0.42,3.54,0.54,29.57,999.89
11.160295963287354,0.0,-0.41,3.78,0.34,29.57,999.89
11.165450096130371,0.06,-0.43,3.74,0.45,29.57,999.89
11.170390129089355,0.23,-0.23,3.77,0.4,29.57,999.89
11.175355911254883,0.07,-0.17,3.8,0.45,29.57,999.89
11.180438041687012,0.05,-0.01,3.83,0.47,29.57,999.89
11.18532681465149,-0.06,-0.35,3.72,0.35,29.57,999.89
11.190335035324097,-0.07,-0.2,3.6,0.58,29.57,999.89
11.195365905761719,-0.11,-0.54,3.55,0.43,29.57,999.89
11.200391054153442,-0.02,-0.32,3.53,0.53,29.57,999.89
11.205533981323242,-0.02,-0.3,3.68,0.32,29.57,999.89
11.210278987884521,-0.01,-0.15,3.9,0.48,29.57,999.89
11.2153639793396,-0.01,-0.29,3.76,0.31,29.57,999.89
11.220242977142334,-0.1,-0.3,3.85,0.29,29.57,999.89
11.225343942642212,-0.01,-0.19,3.94,0.5,29.57,999.89
11.230337142944336,0.05,-0.23,3.78,0.65,29.57,999.89
11.235142946243286,0.01,-0.23,3.91,0.31,29.57,999.89
11.240267992019653,-0.29,0.01,3.68,0.44,29.57,999.89
11.24533987045288,-0.21,-0.16,3.52,0.51,29.57,999.89
11.250375032424927,-0.01,-0.36,3.74,0.38,29.57,999.89
11.255259990692139,0.04,-0.27,3.72,0.49,29.57,999.89
11.260340929031372,-0.05,0.15,3.67,0.46,29.57,999.89
11.265337228775024,-0.11,-0.09,3.77,0.58,29.57,999.89
11.270352840423584,-0.01,-0.12,3.77,0.61,29.57,999.89
11.275365829467773,0.04,-0.1,3.62,0.52,29.57,999.89
11.280349969863892,0.02,-0.16,3.8,0.49,29.57,999.89
11.285429000854492,0.05,-0.16,3.63,0.58,29.57,999.89
11.290331840515137,0.07,-0.24,3.58,0.59,29.57,999.89
11.295289039611816,0.0,-0.24,3.76,0.41,29.57,999.89
11.300319910049438,0.19,-0.18,3.89,0.6,29.57,999.89
11.30548620223999,0.06,-0.11,3.88,0.7,29.57,999.89
11.31032395362854,0.17,-0.18,3.8,0.43,29.57,999.89
11.31544804573059,0.21,-0.23,3.93,0.59,29.57,999.89
11.32040810585022,-0.04,-0.31,3.95,0.5,29.57,999.89
11.325326204299927,-0.09,-0.29,3.86,0.57,29.57,999.89
11.33033800125122,-0.08,-0.02,3.72,0.54,29.57,999.89
11.33535385131836,-0.03,-0.06,3.89,0.51,29.57,999.89
11.340466022491455,0.09,-0.14,3.87,0.58,29.57,999.89
11.345057010650635,0.08,-0.17,4.09,0.57,29.57,999.89
11.350149869918823,0.13,-0.3,3.88,0.57,29.57,999.89
11.355072975158691,-0.02,-0.34,3.86,0.45,29.57,999.89
11.360257148742676,0.02,-0.19,3.83,0.65,29.57,999.89
11.365131139755249,-0.11,-0.15,3.89,0.5,29.57,999.89
11.370521783828735,-0.09,-0.26,3.88,0.56,29.57,999.89
11.37528920173645,0.01,-0.23,3.99,0.59,29.57,999.89
11.380363941192627,-0.04,-0.21,4.01,0.59,29.57,999.89
11.385497093200684,-0.06,-0.1,4.06,0.42,29.57,999.89
11.390328168869019,-0.11,-0.22,3.9,0.57,29.57,999.89
11.395315885543823,-0.06,-0.29,3.81,0.52,29.57,999.89
11.40040922164917,-0.04,-0.25,3.86,0.61,29.57,999.89
11.405468940734863,-0.02,-0.22,3.95,0.53,29.57,999.89
11.410335063934326,0.0,-0.26,4.08,0.58,29.57,999.89
11.415396928787231,0.07,-0.24,3.98,0.43,29.57,999.89
11.420392990112305,-0.1,-0.31,3.86,0.4,29.57,999.89
11.425363063812256,0.01,-0.36,3.89,0.59,29.57,999.89
11.430117845535278,0.17,-0.33,3.91,0.57,29.57,999.89
11.435356855392456,0.07,-0.3,3.84,0.62,29.57,999.89
11.440365076065063,0.14,-0.19,3.88,0.59,29.57,999.89
11.445356130599976,0.05,-0.35,3.75,0.65,29.57,999.89
11.45048999786377,0.1,-0.2,3.89,0.48,29.57,999.89
11.455420970916748,-0.08,-0.11,3.98,0.4,29.57,999.89
11.460452795028687,0.14,-0.17,3.81,0.34,29.57,999.89
11.465238094329834,0.21,-0.16,3.93,0.42,29.57,999.89
11.470407009124756,0.27,-0.26,3.83,0.5,29.57,999.89
11.475528001785278,0.16,-0.35,3.61,0.48,29.57,999.89
11.480322122573853,-0.12,-0.28,3.8,0.48,29.57,999.89
11.485432147979736,-0.08,-0.32,3.73,0.5,29.57,999.89
11.490723133087158,0.01,-0.43,3.72,0.44,29.57,999.89
11.495506048202515,-0.08,-0.4,4.05,0.49,29.57,999.89
11.500499963760376,-0.03,-0.39,3.99,0.52,29.57,999.89
11.505116939544678,0.1,-0.36,3.89,0.54,29.57,999.89
11.51016902923584,0.14,-0.15,3.97,0.51,29.57,999.89
11.515074014663696,0.08,-0.34,3.86,0.53,29.57,999.89
11.520185947418213,0.12,-0.39,3.78,0.55,29.57,999.89
11.525228023529053,-0.03,-0.16,3.88,0.5,29.57,999.89
11.530164957046509,0.0,-0.02,3.92,0.48,29.57,999.89
11.535169124603271,-0.14,0.02,3.89,0.43,29.57,999.89
11.540235042572021,-0.14,0.03,3.74,0.47,29.57,999.89
11.545252799987793,0.04,-0.11,3.71,0.49,29.57,999.89
11.550119876861572,-0.31,-0.24,3.84,0.55,29.57,999.89
11.555107116699219,-0.07,-0.43,3.77,0.65,29.57,999.89
11.560122966766357,0.16,-0.44,3.7,0.52,29.57,999.89
11.565115928649902,0.01,-0.37,3.7,0.44,29.57,999.89
11.569885969161987,-0.06,-0.39,3.66,0.48,29.57,999.89
11.57529091835022,0.21,-0.08,3.97,0.47,29.57,999.89
11.580098152160645,0.06,-0.14,3.92,0.58,29.57,999.89
11.585055112838745,0.13,-0.17,3.9,0.59,29.57,999.89
11.590183973312378,0.09,-0.21,3.79,0.48,29.57,999.89
11.595065832138062,0.23,-0.31,3.76,0.44,29.57,999.89
11.60014009475708,0.22,-0.08,3.85,0.48,29.57,999.89
11.60530686378479,0.16,-0.08,3.79,0.57,29.6,999.89
11.609989881515503,0.09,-0.14,3.78,0.35,29.6,999.89
11.615348100662231,0.16,-0.03,3.88,0.41,29.6,999.89
11.619913101196289,0.06,0.08,3.9,0.37,29.6,999.89
11.625349998474121,-0.02,-0.05,3.86,0.35,29.6,999.89
11.630344867706299,0.02,-0.13,3.88,0.26,29.6,999.89
11.635385036468506,0.18,-0.07,4.01,0.29,29.6,999.89
11.640467882156372,0.2,-0.07,3.97,0.35,29.6,999.89
11.645207166671753,0.1,-0.04,3.79,0.47,29.6,999.89
11.650085926055908,0.06,-0.07,3.85,0.27,29.6,999.89
11.655385971069336,0.15,-0.09,3.95,0.28,29.6,999.89
11.660336971282959,0.14,-0.03,3.85,0.23,29.6,999.89
11.665434837341309,0.23,-0.13,3.6,0.36,29.6,999.89
11.670398950576782,0.19,-0.1,3.87,0.41,29.6,999.89
11.675352096557617,0.13,-0.24,3.89,0.26,29.6,999.89
11.680378913879395,0.03,-0.28,3.93,0.17,29.6,999.89
11.685382843017578,0.04,-0.34,3.79,0.3,29.6,999.89
11.690350770950317,-0.1,-0.32,3.8,0.22,29.6,999.89
11.695326089859009,-0.04,-0.22,3.66,0.22,29.6,999.89
11.700322151184082,-0.0,-0.16,3.52,0.36,29.6,999.89
11.705230951309204,-0.16,-0.16,3.6,0.33,29.6,999.89
11.710072040557861,-0.2,-0.14,3.72,0.27,29.6,999.89
11.715348958969116,-0.21,-0.17,3.38,0.36,29.6,999.89
11.720424890518188,0.14,-0.03,3.64,0.23,29.6,999.89
11.72520399093628,0.2,-0.14,3.7,0.43,29.6,999.89
11.730337142944336,0.18,-0.14,3.82,0.4,29.6,999.89
11.735121965408325,-0.09,-0.16,3.88,0.36,29.6,999.89
11.740127086639404,-0.15,-0.28,3.86,0.45,29.6,999.89
11.745060920715332,-0.26,-0.15,3.94,0.42,29.6,999.89
11.750136137008667,-0.3,-0.15,4.0,0.41,29.6,999.89
11.755181074142456,-0.16,-0.09,3.87,0.39,29.6,999.89
11.760492086410522,-0.15,-0.06,3.94,0.41,29.6,999.89
11.765352010726929,-0.11,-0.19,3.73,0.3,29.6,999.89
11.770389080047607,-0.09,-0.33,3.81,0.29,29.6,999.89
11.775413990020752,0.06,-0.21,3.84,0.5,29.6,999.89
11.780456066131592,0.03,-0.21,3.8,0.34,29.6,999.89
11.784996032714844,0.04,-0.05,3.79,0.41,29.6,999.89
11.789947986602783,-0.02,-0.08,3.85,0.38,29.6,999.89
11.795047998428345,-0.14,0.14,3.89,0.41,29.6,999.89
11.800086975097656,-0.07,0.17,4.01,0.24,29.6,999.89
11.805134773254395,-0.24,-0.13,4.06,0.3,29.57,999.89
11.810073852539062,0.09,-0.13,4.04,0.44,29.57,999.89
11.815034866333008,0.07,0.04,4.15,0.22,29.57,999.89
11.82000207901001,-0.01,0.12,4.06,0.37,29.57,999.89
11.825001001358032,-0.01,0.1,3.99,0.3,29.57,999.89
11.830350160598755,0.16,-0.09,3.95,0.16,29.57,999.89
11.835106134414673,0.11,-0.14,3.93,0.39,29.57,999.89
11.840025186538696,-0.17,0.03,3.94,0.09,29.57,999.89
11.845070838928223,-0.1,-0.01,3.81,0.22,29.57,999.89
11.849776983261108,0.14,-0.06,3.88,0.34,29.57,999.89
11.855256080627441,0.28,-0.16,4.15,0.23,29.57,999.89
11.860056161880493,0.22,-0.27,3.92,0.46,29.57,999.89
11.865079164505005,0.1,-0.01,3.96,0.39,29.57,999.89
11.869874000549316,0.03,-0.26,3.98,0.29,29.57,999.89
11.875387907028198,0.02,-0.25,3.82,0.35,29.57,999.89
11.880163192749023,0.11,-0.08,3.74,0.29,29.57,999.89
11.885141134262085,0.04,0.04,3.9,0.33,29.57,999.89
11.89015817642212,0.08,-0.12,3.76,0.36,29.57,999.89
11.895051956176758,-0.12,0.04,3.99,0.23,29.57,999.89
11.900153160095215,-0.15,-0.08,4.08,0.03,29.57,999.89
11.90527892112732,-0.13,-0.12,3.7,0.29,29.57,999.89
11.910245895385742,-0.02,-0.1,3.88,0.26,29.57,999.89
11.9151611328125,-0.07,-0.14,3.76,0.18,29.57,999.89
11.920083999633789,-0.15,-0.23,3.68,0.38,29.57,999.89
11.925111055374146,-0.17,-0.14,3.67,0.26,29.57,999.89
11.930088996887207,0.04,-0.27,3.82,0.17,29.57,999.89
11.935141801834106,0.04,-0.1,4.1,0.32,29.57,999.89
11.940150022506714,0.07,-0.04,4.09,0.26,29.57,999.89
11.945187091827393,0.09,-0.0,3.93,0.45,29.57,999.89
11.950009822845459,0.22,-0.01,3.98,0.28,29.57,999.89
11.955161809921265,0.34,-0.2,3.71,0.28,29.57,999.89
11.960319995880127,0.31,-0.14,3.73,0.34,29.57,999.89
11.965170860290527,0.23,-0.16,3.98,0.21,29.57,999.89
11.970134019851685,0.25,-0.13,3.91,0.25,29.57,999.89
11.97520112991333,0.12,-0.05,3.94,0.35,29.57,999.89
11.98017406463623,-0.02,-0.13,3.99,0.34,29.57,999.89
11.985305786132812,-0.12,0.1,3.78,0.22,29.57,999.89
11.990400075912476,-0.05,0.13,3.88,-0.04,29.57,999.89
11.995246887207031,0.16,-0.03,3.84,0.09,29.57,999.89
12.000287055969238,0.08,-0.14,3.79,0.27,29.57,999.89
12.006272077560425,0.07,-0.08,3.71,0.3,29.6,999.42
12.010138988494873,-0.05,-0.11,3.76,0.18,29.6,999.42
12.015253067016602,-0.01,0.01,3.95,0.41,29.6,999.42
12.020262002944946,-0.03,-0.17,3.83,0.33,29.6,999.42
12.025251150131226,-0.09,-0.29,3.63,0.19,29.6,999.42
12.03041410446167,0.02,-0.07,3.72,0.41,29.6,999.42
12.035130977630615,0.16,0.08,3.66,0.3,29.6,999.42
12.040244102478027,0.05,0.15,3.7,0.25,29.6,999.42
12.045262098312378,-0.32,0.09,3.83,0.22,29.6,999.42
12.050397872924805,-0.14,0.14,4.08,0.1,29.6,999.42
12.054771900177002,0.07,-0.03,3.88,0.37,29.6,999.42
12.059613943099976,0.07,-0.03,3.88,0.37,29.6,999.42
12.065224885940552,-0.01,0.12,4.24,0.23,29.6,999.42
12.07006287574768,0.21,0.02,4.07,0.29,29.6,999.42
12.07517385482788,0.02,0.15,4.02,0.27,29.6,999.42
12.080249786376953,0.06,0.06,3.86,0.36,29.6,999.42
12.085278987884521,-0.02,-0.02,4.13,0.21,29.6,999.42
12.090402126312256,0.1,0.03,4.2,0.28,29.6,999.42
12.095453023910522,0.06,-0.14,4.1,0.27,29.6,999.42
12.100486993789673,-0.07,-0.1,3.99,0.37,29.6,999.42
12.105191946029663,-0.01,-0.05,4.0,0.29,29.6,999.42
12.110082149505615,-0.01,-0.04,4.02,0.28,29.6,999.42
12.115006923675537,0.14,-0.11,3.99,0.34,29.6,999.42
12.120035171508789,0.15,-0.22,3.97,0.13,29.6,999.42
12.12507700920105,0.01,-0.28,3.92,0.25,29.6,999.42
12.130165100097656,-0.16,0.11,3.68,0.39,29.6,999.42
12.135018110275269,-0.2,0.11,3.67,0.12,29.6,999.42
12.140123844146729,-0.11,0.09,3.56,0.19,29.6,999.42
12.145104885101318,0.07,-0.03,3.66,0.32,29.6,999.42
12.15021014213562,0.11,-0.11,3.86,0.4,29.6,999.42
12.155126094818115,-0.12,-0.13,4.03,0.15,29.6,999.42
12.160123825073242,-0.2,0.02,4.08,0.18,29.6,999.42
12.16532301902771,-0.15,0.01,4.15,0.29,29.6,999.42
12.170468091964722,-0.13,0.08,4.05,0.25,29.6,999.42
12.1754150390625,-0.12,0.09,4.03,0.19,29.6,999.42
